Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Length,Is_Sequel,Console_Maker,Competition_Index,Publisher_Experience,Hit_Target,Critic_Score,User_Score,Total_Rating_Count,IGDB_Genres
17972,Kurenai no Homura: Sanada Ninpou Chou,PSV,2018,Adventure,Idea Factory,0,0,0.01,0,0.01,37,1,Sony,1570,5.605802066,0,0,0,0,
17973,Wand of Fortune R2 FD: Kimi ni Sasageru Epilogue,PSV,2018,Adventure,Idea Factory,0,0,0.01,0,0.01,48,1,Sony,1570,5.602118821,0,0,0,0,Visual Novel
17974,CharadeManiacs,PSV,2018,Action,Idea Factory,0,0,0.01,0,0.01,14,0,Sony,1570,5.598421959,0,0,0,0,
17975,Jojo's Bizarre Adventure,PS3,2012,Misc,Capcom,0,0.01,0,0,0.01,24,0,Sony,1737,6.405228458,0,0,76.9742319,15,Fighting
17976,Banner Saga Trilogy,NS,2018,Role-Playing,Gearbox Software,0.01,0,0,0,0.01,19,0,Other,1570,3.135494216,0,0,87,3,Strategy|Indie
17977,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,PSP,2012,Action,Broccoli,0,0,0.01,0,0.01,106,1,Sony,1737,3.63758616,0,0,0,0,
17978,Smuggler's Run,GBA,2002,Racing,Rebellion,0.01,0,0,0,0.01,14,0,Nintendo,1831,0.693147181,0,80,74.80170957,8,Racing
17979,Jewel Quest 6: The Sapphire Dragon,PC,2012,Adventure,Avanquest Software,0,0,0,0,0.01,34,1,PC,1737,2.397895273,0,0,0,0,Puzzle|Strategy|Adventure
17980,G1 Jockey 4 2007,PS2,2007,Sports,Tecmo Koei,0,0,0.01,0,0.01,16,1,Sony,2687,4.770684624,0,0,0,0,
17981,UFO: Extraterrestrials,PC,2007,Strategy,Tri Synergy,0,0.01,0,0,0.01,22,1,PC,2687,2.63905733,0,60,60,1,Strategy
17982,Putty Squad,PS3,2013,Platform,System 3,0,0.01,0,0,0.01,11,0,Sony,1893,1.098612289,0,0,0,0,Platform|Arcade
17983,Smart Kid's Gameclub,DS,2007,Misc,UFO Interactive,0.01,0,0,0,0.01,20,0,Nintendo,2687,1.609437912,0,0,0,0,
17984,Big Buck Hunter Arcade,NS,2018,Shooter,GameMill Entertainment,0.01,0,0,0,0.01,22,0,Other,1570,3.135494216,0,0,50,0,Shooter|Simulator|Sport|Strategy|Arcade
17985,Unending Bloody Call,PSP,2012,Action,Asgard,0,0,0.01,0,0.01,20,0,Sony,1737,2.197224577,0,0,0,0,Visual Novel
17986,Photo Phantasy,DS,2011,Puzzle,Zoo Games,0.01,0,0,0,0.01,14,0,Nintendo,3488,3.951243719,0,0,0,0,Puzzle
17987,Deus Ex,PC,2000,Role-Playing,Eidos Interactive,0,0.01,0,0,0.01,7,0,PC,1609,2.63905733,0,90.5,88.65578804,804,Shooter|Role-playing (RPG)|Adventure
17988,Generation of Chaos 6,PSP,2013,Misc,NIS America,0,0,0.01,0,0.01,21,1,Sony,1893,3.970291914,0,0,0,0,
17989,Real Crimes: The Unicorn Killer,DS,2011,Puzzle,Unknown,0,0.01,0,0,0.01,31,1,Nintendo,3488,6.023447593,0,0,0,0,
17990,TimeShift,PC,2007,Shooter,Vivendi Games,0.01,0,0,0,0.01,9,0,PC,2687,4.983606622,0,75.4,73.01249858,102,Shooter|Puzzle
17991,The Tiny Bang Story,PC,2011,Adventure,Unknown,0,0.01,0,0,0.01,19,0,PC,3488,6.03068526,0,70,71.41830463,36,Point-and-click|Music|Puzzle|Adventure|Indie
17992,The Treasures of Mystery Island 3 Pack - Save Mystery Island!,PC,2011,Puzzle,Unknown,0.01,0,0,0,0.01,61,0,PC,3488,6.02827852,0,0,0,0,
17993,Mega Man X Legacy Collection 2,PS4,2018,Platform,Capcom,0,0,0.01,0,0.01,30,1,Sony,1570,6.717804695,0,69,59.5,4,Shooter|Platform
17994,Mega Man X Legacy Collection 2,NS,2018,Platform,Capcom,0,0,0.01,0,0.01,30,1,Other,1570,6.716594774,0,69,59.5,4,Shooter|Platform
17995,Mega Man X Legacy Collection 1,NS,2018,Platform,Capcom,0,0,0.01,0,0.01,30,1,Other,1570,6.715383386,0,77,77,5,Shooter|Platform
17996,Mega Man X Legacy Collection 1,PS4,2018,Platform,Capcom,0,0,0.01,0,0.01,30,1,Sony,1570,6.71417053,0,77,77,5,Shooter|Platform
17997,Capcom Beat 'Em Up Bundle,PS4,2018,Fighting,Capcom,0,0,0.01,0,0.01,25,0,Sony,1570,6.712956201,0,73.66666667,76.52107151,15,Fighting|Hack and slash/Beat 'em up|Arcade
17998,Capcom Beat 'Em Up Bundle,NS,2018,Fighting,Capcom,0,0,0.01,0,0.01,25,0,Other,1570,6.711740395,0,73.66666667,76.52107151,15,Fighting|Hack and slash/Beat 'em up|Arcade
17999,STORM: Frontline Nation,PC,2011,Strategy,Unknown,0,0.01,0,0,0.01,23,1,PC,3488,6.025865974,0,50,50,1,Strategy
18000,Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen,Wii,2007,Misc,Yamasa Entertainment,0,0,0.01,0,0.01,71,1,Nintendo,2687,2.890371758,0,0,0,0,
18001,Tom Clancy's Ghost Recon Advanced Warfighter 2,PC,2007,Shooter,Ubisoft,0,0.01,0,0,0.01,46,1,PC,2687,6.434546519,0,83.75,78.7739543,64,Shooter|Simulator|Strategy|Tactical
18002,Myself; Yourself,PS2,2007,Adventure,Yeti,0,0,0.01,0,0.01,16,0,Sony,2687,0.693147181,0,0,0,0,
18003,Dark Parables: The Exiled Prince,PC,2011,Puzzle,Unknown,0,0.01,0,0,0.01,32,1,PC,3488,6.021023349,0,0,0,0,Point-and-click
18004,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,2011,Role-Playing,Unknown,0,0,0.01,0,0.01,52,1,Nintendo,3488,6.018593214,0,0,0,0,Role-playing (RPG)
18005,Fit & Fun,Wii,2011,Sports,Unknown,0,0.01,0,0,0.01,9,0,Nintendo,3488,6.01615716,0,0,0,0,
18006,Maximum Racing: Rally Racer,Wii,2011,Racing,Unknown,0.01,0,0,0,0.01,27,1,Nintendo,3488,6.013715156,0,0,0,0,Racing
18007,Maximum Racing: Sprint Cars,Wii,2011,Racing,Unknown,0.01,0,0,0,0.01,27,1,Nintendo,3488,6.011267174,0,0,0,0,Racing
18008,Maximum Racing: Super Truck Racer,Wii,2011,Racing,Unknown,0.01,0,0,0,0.01,33,1,Nintendo,3488,6.008813185,0,0,0,0,Racing
18009,Wiffle Ball Advance,DS,2007,Sports,Zoo Digital Publishing,0.01,0,0,0,0.01,19,0,Nintendo,2687,4.644390899,0,0,0,0,
18010,Maximum Racing: Super Karts,Wii,2011,Racing,Unknown,0.01,0,0,0,0.01,27,1,Nintendo,3488,6.00635316,0,0,0,0,Racing
18011,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,XB,2005,Adventure,Activision,0.01,0,0,0,0.01,52,1,Microsoft,1927,5.899897354,0,0,0,0,
18012,F.E.A.R. Perseus Mandate,PC,2007,Shooter,Vivendi Games,0.01,0,0,0,0.01,24,0,PC,2687,4.976733742,0,70,71.25273822,97,Shooter
18013,F1 2018,PC,2018,Racing,Codemasters,0,0.01,0,0,0.01,7,1,PC,1570,5.564520407,0,79,78.01661795,49,Racing|Simulator|Sport
18014,Voodoo Chronicles: First Sign,PC,2011,Adventure,ValuSoft,0.01,0,0,0,0.01,29,1,PC,3488,3.713572067,0,0,0,0,Point-and-click|Puzzle|Adventure
18015,Hyperdimension Neptunia Re;Birth1 Plus,PS4,2018,Role-Playing,Compile Heart,0,0,0.01,0,0.01,38,0,Sony,1570,3.871201011,0,0,0,0,
18016,Horsez,GBA,2007,Simulation,Ubisoft,0.01,0,0,0,0.01,6,0,Nintendo,2687,6.436150368,0,0,0,0,
18017,Pawly Pets: My Pet Hotel,DS,2007,Simulation,Ubisoft,0,0.01,0,0,0.01,24,1,Nintendo,2687,6.43775165,0,0,0,0,Simulator
18018,Doukoku Soshite... Doukoku Soshite...,PS4,2018,Visual Novel,El Dia,0,0,0.01,0,0.01,37,0,Sony,1570,1.098612289,0,0,0,0,Adventure|Visual Novel
18019,Doukoku Soshite... Doukoku Soshite...,PSV,2018,Visual Novel,El Dia,0,0,0.01,0,0.01,37,0,Sony,1570,0.693147181,0,0,0,0,Adventure|Visual Novel
18020,Surf's Up,GC,2007,Sports,Ubisoft,0.01,0,0,0,0.01,9,0,Nintendo,2687,6.439350371,0,0,0,0,
18021,Jam Sessions: Sing and Play Guitar (jp sales),DS,2007,Misc,Ubisoft,0,0,0.01,0,0.01,45,1,Nintendo,2687,6.440946541,0,0,0,0,
18022,Petz: Hamsterz Life 2,GBA,2007,Misc,Ubisoft,0.01,0,0,0,0.01,21,1,Nintendo,2687,6.442540166,0,0,0,0,Simulator
18023,Imagine Figure Skater (JP sales),DS,2007,Sports,Ubisoft,0,0,0.01,0,0.01,32,0,Nintendo,2687,6.444131257,0,0,0,0,Music|Simulator|Sport
18024,WarTech: Senko no Ronde (JP sales),X360,2007,Action,Ubisoft,0,0,0.01,0,0.01,34,1,Microsoft,2687,6.445719819,0,55,55,2,Fighting|Shooter
18025,CSI: Hard Evidence,PC,2007,Adventure,Ubisoft,0,0.01,0,0,0.01,18,1,PC,2687,6.447305863,0,46.66666667,55.23456779,19,Adventure
18026,Koshotengai no Hashihime Noma,PSV,2018,Visual Novel,Dramatic Create,0,0,0.01,0,0.01,29,0,Sony,1570,2.708050201,0,0,0,0,Visual Novel
18027,Sweet Pool,PSV,2018,Visual Novel,Dramatic Create,0,0,0.01,0,0.01,10,0,Sony,1570,2.63905733,0,0,0,0,Visual Novel
18028,Dr. Sudoku,GBA,2006,Puzzle,Mastiff,0,0,0,0,0.01,10,0,Nintendo,2257,2.197224577,0,0,0,0,Puzzle
18029,NCAA College Basketball 2K3,GC,2002,Sports,Sega,0.01,0,0,0,0.01,27,0,Nintendo,1831,5.068904202,0,0,44,1,Sport
18030,X-Men Legends II: Rise of Apocalypse,PC,2005,Role-Playing,Activision,0.01,0,0,0,0.01,36,1,PC,1927,5.905361848,0,0,0,0,
18031,Gun,PC,2005,Shooter,Activision,0,0.01,0,0,0.01,3,0,PC,1927,5.902633333,0,0,0,0,Simulator
18032,Wizardry XTH: Unlimited Students,PS2,2006,Role-Playing,Michaelsoft,0,0,0.01,0,0.01,32,1,Sony,2257,0.693147181,0,0,0,0,Role-playing (RPG)|Adventure
18033,Emperor: Rise of the Middle Kingdom,PC,2002,Strategy,Sierra Entertainment,0,0.01,0,0,0.01,35,1,PC,1831,3.044522438,0,80,84.78014665,25,Real Time Strategy (RTS)|Simulator|Strategy
18034,Vitamin X: Destination,PSV,2018,Visual Novel,D3Publisher,0,0,0.01,0,0.01,22,1,Sony,1570,5.433722004,0,0,0,0,Visual Novel
18035,Happy Manager: Shiawase Zhuang no Kanrinin San,PS4,2018,Simulation,D3 Publisher,0,0,0.01,0,0.01,46,1,Sony,1570,5.645446898,0,0,0,0,
18036,Bullet Girls: Phantasia,PSV,2018,Action,D3 Publisher,0,0,0.01,0,0.01,23,1,Sony,1570,5.641907071,0,0,60,3,Shooter
18037,DJ Max Technika Tune,PSV,2012,Misc,CyberFront,0,0,0.01,0,0.01,20,0,Sony,1737,4.204692619,0,0,0,0,Music
18038,Princess Evangile Portable,PSP,2012,Misc,CyberFront,0,0,0.01,0,0.01,26,0,Sony,1737,4.219507705,0,0,0,0,
18039,Sonic & All-Stars Racing Transformed,PC,2013,Racing,Sega,0,0.01,0,0,0.01,36,0,PC,1893,7.009408933,0,0,0,0,
18040,Happy Birthdays,NS,2018,Misc,NIS America,0.01,0,0,0,0.01,15,0,Other,1570,4.882801923,0,0,0,0,Simulator
18041,Armen Noir Portable,PSP,2012,Misc,Idea Factory,0,0,0.01,0,0.01,19,0,Sony,1737,5.129898715,0,0,0,0,Visual Novel
18042,Miyako: Awayuki no Utage,PSP,2012,Action,Idea Factory,0,0,0.01,0,0.01,24,1,Sony,1737,5.123963979,0,0,0,0,Visual Novel
18043,Tiger Woods PGA Tour 06,PC,2005,Sports,EA Sports,0.01,0,0,0,0.01,23,1,PC,1927,4.477336814,0,0,0,0,Sport
18044,Hakuoki: Reimeiroku Nagorigusa,PS3,2012,Misc,Idea Factory,0,0,0.01,0,0.01,30,1,Sony,1737,5.117993812,0,0,0,0,Visual Novel
18045,Hakuoki: Reimeiroku DS,DS,2012,Action,Idea Factory,0,0,0.01,0,0.01,22,1,Nintendo,1737,5.111987788,0,0,0,0,Visual Novel
18046,Killer 3D Pool,GBA,2005,Misc,"Destination Software, Inc",0.01,0,0,0,0.01,14,0,Nintendo,1927,2.397895273,0,0,0,0,Sport
18047,Rezel Cross,PSP,2007,Role-Playing,Sony Computer Entertainment,0,0,0.01,0,0.01,11,0,Sony,2687,6.120297419,0,0,0,0,Role-playing (RPG)
18048,Dokuro,PSV,2012,Action,GungHo,0,0,0.01,0,0.01,6,0,Sony,1737,3.091042453,0,70,65,5,Puzzle|Strategy|Adventure
18049,Xia-Xia,DS,2012,Platform,GameMill,0,0,0,0,0.01,7,0,Nintendo,1737,2.302585093,0,0,0,0,
18050,Colin McRae Rally 2005 plus,PSP,2005,Racing,Codemasters,0,0,0.01,0,0.01,27,0,Sony,1927,4.204692619,0,0,0,0,Racing|Sport
18051,Mushi Bugyou,3DS,2013,Action,Namco Bandai Games,0,0,0.01,0,0.01,12,0,Nintendo,1893,6.579251212,0,0,0,0,
18052,Project Highrise: Architect's Edition,XOne,2018,Simulation,Kalypso Media,0.01,0,0,0,0.01,37,1,Microsoft,1570,4.369447852,0,73,73,1,Simulator|Strategy
18053,Accel World: Kasoku no Chouten,PSP,2013,Adventure,Namco Bandai Games,0,0,0.01,0,0.01,30,1,Sony,1893,6.580639137,0,0,0,0,Fighting|Adventure
18054,Young Justice: Legacy,X360,2013,Action,Namco Bandai Games,0,0.01,0,0,0.01,21,1,Microsoft,1893,6.582025139,0,60,67.5,3,Role-playing (RPG)|Hack and slash/Beat 'em up|Adventure
18055,Ben 10 Omniverse 2,X360,2013,Action,Namco Bandai Games,0,0.01,0,0,0.01,18,1,Microsoft,1893,6.583409222,0,0,0,0,Hack and slash/Beat 'em up|Adventure
18056,Makai Ouji: Devils and Realist - Dairiou no Hihou,3DS,2013,Visual Novel,Namco Bandai Games,0,0,0.01,0,0.01,49,1,Nintendo,1893,6.584791392,0,0,0,0,
18057,Battle Robot Soul,PSP,2013,Misc,Namco Bandai Games,0,0,0.01,0,0.01,17,0,Sony,1893,6.586171655,0,0,0,0,
18058,Mushibugyo,3DS,2013,Action,Namco Bandai Games,0,0,0.01,0,0.01,10,0,Nintendo,1893,6.587550015,0,0,0,0,
18059,Earthpedia,3DS,2012,Misc,Gakken,0,0,0.01,0,0.01,10,0,Nintendo,1737,2.890371758,0,0,0,0,
18060,Super Robot Taisen: Original Generation,GBA,2002,Role-Playing,Banpresto,0.01,0,0,0,0.01,39,1,Nintendo,1831,3.258096538,0,0,79.99225781,6,Role-playing (RPG)|Simulator|Strategy|Tactical
18061,Kokuga,3DS,2012,Shooter,G.Rev,0,0,0.01,0,0.01,6,0,Nintendo,1737,1.791759469,0,73,78,4,Shooter|Adventure
18062,Kidou Senshi Gundam Vol.3 -A Baoa Qu-,WS,2002,Strategy,Bandai,0,0,0.01,0,0.01,37,0,Other,1831,4.615120517,0,0,0,0,
18063,Gakuen Hetalia,DS,2012,Adventure,Idea Factory,0,0,0.01,0,0.01,14,0,Nintendo,1737,5.135798437,0,0,0,0,Adventure
18064,Order Up!!,3DS,2012,Action,Ignition Entertainment,0,0.01,0,0,0.01,10,0,Nintendo,1737,4.727387819,0,0,0,0,
18065,Pro Angler Moves,PS3,2012,Sports,"Interworks Unlimited, Inc.",0.01,0,0,0,0.01,16,0,Sony,1737,0,0,0,0,0,
18066,Universe at War: Earth Assault,PC,2007,Strategy,Sega,0,0,0,0,0.01,30,1,PC,2687,6.255750042,0,71.66666667,70.46468947,8,Real Time Strategy (RTS)|Strategy
18067,Hyperdimension Neptunia mk2,PS3,2012,Role-Playing,NIS America,0,0.01,0,0,0.01,27,0,Sony,1737,3.891820298,0,65,64.05245603,8,Role-playing (RPG)|Tactical
18068,Fortissimo,PSV,2018,Adventure,Otomate Idea Factory,0,0,0.01,0,0.01,10,0,Sony,1570,0,0,0,0,0,Visual Novel
18069,Closed Nightmare,PS4,2018,Misc,Nippon Ichi Software,0,0,0.01,0,0.01,16,0,Sony,1570,5.062595033,0,0,0,0,Point-and-click|Puzzle|Adventure
18070,Lapis x Labyrinth,PS4,2018,Role-Playing,Nippon Ichi Software,0,0,0.01,0,0.01,17,0,Sony,1570,5.056245805,0,71.66666667,79.33333333,3,Platform|Role-playing (RPG)
18071,The Liar Princess and the Blind Prince,PSV,2018,Platform,Nippon Ichi Software,0,0,0.01,0,0.01,38,0,Sony,1570,5.049856007,0,60.5,67.36640913,10,Platform|Puzzle|Adventure|Indie
18072,Your Four Knight Princesses Training Story,PSV,2018,Role-Playing,Nippon Ichi Software,0,0,0.01,0,0.01,42,0,Sony,1570,5.043425117,0,0,0,0,
18073,Lapis x Labyrinth,NS,2018,Role-Playing,Nippon Ichi Software,0,0,0.01,0,0.01,17,0,Other,1570,5.036952602,0,71.66666667,79.33333333,3,Platform|Role-playing (RPG)
18074,Turbo Trainz,Wii,2012,Racing,Mastertronic,0,0.01,0,0,0.01,12,0,Nintendo,1737,3.33220451,0,0,0,0,
18075,Time Travelers,PSP,2012,Adventure,Level 5,0,0,0.01,0,0.01,14,0,Sony,1737,3.465735903,0,0,0,0,Adventure
18076,Lucius,PC,2012,Action,Lace Mamba Global,0,0.01,0,0,0.01,6,0,PC,1737,0,0,45,51.8990693,72,Puzzle|Adventure|Indie
18077,Little King's Story,PSV,2012,Misc,Konami Digital Entertainment,0,0.01,0,0,0.01,19,0,Sony,1737,6.50578406,0,77.4,74.07539229,13,Real Time Strategy (RTS)|Role-playing (RPG)|Simulator|Strategy
18078,Port Royale 3,PC,2012,Simulation,Kalypso Media,0.01,0,0,0,0.01,13,1,PC,1737,3.258096538,0,0,0,0,Simulator|Strategy|Tactical
18079,Mirai Nikki: 13 Hitome no Nikki Shoyuusha Re-Write,PSP,2012,Misc,Kadokawa Games,0,0,0.01,0,0.01,50,1,Sony,1737,0.693147181,0,0,0,0,
18080,Virtua Tennis 3,PC,2007,Sports,Sega,0,0.01,0,0,0.01,15,1,PC,2687,6.240275845,0,90,80.04821653,36,Simulator|Sport
18081,Doraemon Wii: Himitsu Douguou Ketteisen!,Wii,2007,Misc,Sega,0,0,0.01,0,0.01,40,1,Nintendo,2687,6.242223265,0,0,0,0,
18082,Full Auto 2: Battlelines,PSP,2007,Racing,Sega,0,0.01,0,0,0.01,24,1,Sony,2687,6.244166901,0,0,0,0,
18083,World Snooker Championship 2007,X360,2007,Sports,Sega,0,0.01,0,0,0.01,31,1,Microsoft,2687,6.246106765,0,70,70,2,Sport
18084,Sega Rally Revo,PC,2007,Racing,Sega,0,0.01,0,0,0.01,15,0,PC,2687,6.248042875,0,76.5,73.01102394,15,Racing
18085,Sonic Mega Collection Plus,PC,2007,Misc,Sega,0,0.01,0,0,0.01,26,0,PC,2687,6.249975242,0,78,74,7,Platform
18086,Jissen Pachi-Slot Pachinko Hisshouhou! Wii Hokuto no Ken Sammy's Collection,Wii,2007,Misc,Sega,0,0,0.01,0,0.01,75,0,Nintendo,2687,6.251903883,0,0,0,0,
18087,After Burner: Black Falcon,PSP,2007,Simulation,Sega,0.01,0,0,0,0.01,26,1,Sony,2687,6.253828812,0,75,75,2,Shooter|Simulator
18088,Yosumin. DS,DS,2007,Puzzle,Square Enix,0,0,0.01,0,0.01,11,0,Nintendo,2687,4.584967479,0,70,70,1,Platform|Puzzle
18089,Rondo of Swords (jp sales),DS,2007,Role-Playing,Success,0,0,0.01,0,0.01,26,0,Nintendo,2687,4.369447852,0,58.5,66.25,4,Role-playing (RPG)|Strategy
18090,Bunmei Kaika: Aoiza Ibunroku Saien,PSP,2012,Action,FuRyu,0,0,0.01,0,0.01,34,1,Sony,1737,2.197224577,0,0,0,0,Visual Novel
18091,Romeo Vs. Juliet,PSP,2013,Adventure,Quinrose,0,0,0.01,0,0.01,16,0,Sony,1893,3.218875825,0,0,0,0,Visual Novel
18092,Memories Off: Innocent File,PSV,2018,Visual Novel,MAGES,0,0,0.01,0,0.01,27,1,Sony,1570,1.098612289,0,0,0,0,
18093,Memories Off: Innocent File,PS4,2018,Visual Novel,MAGES,0,0,0.01,0,0.01,27,1,Sony,1570,0.693147181,0,0,0,0,
18094,Ketsui Deathtiny: Kizuna Jigoku Tachi,PS4,2018,Action,M2,0,0,0.01,0,0.01,37,1,Sony,1570,0.693147181,0,0,0,0,Shooter
18095,Daiya no Kuni no Alice: Wonderful Mirror World,PSP,2013,Adventure,Quinrose,0,0,0.01,0,0.01,46,1,Sony,1893,3.258096538,0,0,0,0,
18096,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),PSP,2006,Action,Konami Digital Entertainment,0,0,0.01,0,0.01,51,1,Sony,2257,5.758901774,0,0,0,0,Hack and slash/Beat 'em up|Adventure
18097,Bomberman (jp sales),PSP,2006,Puzzle,Konami Digital Entertainment,0,0,0.01,0,0.01,20,0,Sony,2257,5.762051383,0,57.5,57.5,2,Strategy|Arcade
18098,Rozen Maiden: Gebetgarten,PS2,2007,Fighting,Taito,0,0,0.01,0,0.01,25,1,Sony,2687,3.970291914,0,0,0,0,Fighting|Visual Novel
18099,Tringo,GBA,2006,Puzzle,Liquid Games,0.01,0,0,0,0.01,6,0,Nintendo,2257,1.386294361,0,0,0,0,Puzzle
18100,Darkness and Sorrow: 5 Game Pack,PC,2014,Adventure,Focus Multimedia,0,0.01,0,0,0.01,32,1,PC,3043,2.302585093,0,0,0,0,
18101,Jinsei Game Q DS: Shouwa no Dekigoto,DS,2007,Misc,Takara Tomy,0,0,0.01,0,0.01,36,1,Nintendo,2687,2.63905733,0,0,0,0,
18102,Unreal Tournament 2003,PC,2002,Shooter,Atari,0,0.01,0,0,0.01,22,1,PC,1831,4.33073334,0,0,83.2326849,124,Shooter
18103,Harukanaru Toki no Naka de Ultimate,PSV,2018,Visual Novel,Koei Tecmo,0,0,0.01,0,0.01,35,0,Sony,1570,3.784189634,0,0,0,0,Role-playing (RPG)|Visual Novel
18104,La Corda d'Oro 3,PSV,2018,Visual Novel,Koei Tecmo,0,0,0.01,0,0.01,16,1,Sony,1570,3.761200116,0,0,0,0,
18105,Atelier: The Alchemist of Arland 1-2-3 DX,NS,2018,Role-Playing,Koei Tecmo,0,0,0.01,0,0.01,41,1,Other,1570,3.737669618,0,0,0,0,
18106,Atelier: The Alchemist of Arland 1-2-3 DX,PS4,2018,Role-Playing,Koei Tecmo,0,0,0.01,0,0.01,41,1,Sony,1570,3.713572067,0,0,0,0,
18107,Winning Post 8 2018,PSV,2018,Sports,Koei Tecmo,0,0,0.01,0,0.01,19,1,Sony,1570,3.688879454,0,0,0,0,Racing|Simulator
18108,Winning Post 8 2018,NS,2018,Sports,Koei Tecmo,0,0,0.01,0,0.01,19,1,Other,1570,3.663561646,0,0,0,0,Racing|Simulator
18109,Phantom: Phantom of Inferno,X360,2012,Visual Novel,Digiturbo,0,0,0.01,0,0.01,27,1,Microsoft,1737,0,0,0,0,0,Visual Novel
18110,Hoshiiro no Okurimono,PS2,2007,Adventure,Takuyo,0,0,0.01,0,0.01,21,0,Sony,2687,2.63905733,0,0,0,0,Visual Novel
18111,Duel Masters: Shadow of the Code,GBA,2005,Misc,Atari,0.01,0,0,0,0.01,32,1,Nintendo,1927,5.572154032,0,0,0,0,Turn-based strategy (TBS)
18112,Saiaku Naru Saiyaku Ningen ni Sasagu,PS4,2018,Visual Novel,Kemco,0,0,0.01,0,0.01,36,0,Sony,1570,3.951243719,0,0,0,0,Visual Novel
18113,Juiced 2: Hot Import Nights,PC,2007,Racing,THQ,0,0.01,0,0,0.01,27,1,PC,2687,6.410174882,0,0,0,0,Racing
18114,School Wars: Graduation Front,PSP,2013,Misc,Quinrose,0,0,0.01,0,0.01,29,1,Sony,1893,3.17805383,0,0,0,0,
18115,Mystery Legends: Beauty and the Beast,PC,2012,Puzzle,Focus Multimedia,0,0.01,0,0,0.01,37,1,PC,1737,1.098612289,0,0,0,0,Adventure
18116,0-ji no Kane to Cinderella: Halloween Wedding,PSP,2013,Misc,Quinrose,0,0,0.01,0,0.01,45,1,Sony,1893,3.135494216,0,0,0,0,
18117,The Godfather (JP sales),X360,2006,Action,Electronic Arts,0,0,0.01,0,0.01,24,0,Microsoft,2257,6.490723535,0,0,0,0,Shooter|Adventure
18118,Black & White 2: Battle of the Gods,PC,2006,Strategy,Electronic Arts,0.01,0,0,0,0.01,35,1,PC,2257,6.489204931,0,60,60.74292135,10,Real Time Strategy (RTS)|Simulator|Strategy|Adventure
18119,Codename: Panzers Phase Two,PC,2005,Strategy,CDV Software Entertainment,0,0.01,0,0,0.01,27,1,PC,1927,2.833213344,0,80,82.41988032,11,Real Time Strategy (RTS)|Simulator|Strategy
18120,ATV Drift & Tricks,NS,2018,Racing,Microids,0.01,0,0,0,0.01,18,0,Other,1570,3.761200116,0,0,0,0,Racing|Arcade
18121,Flashback,PS4,2018,Platform,Microids,0.01,0,0,0,0.01,9,0,Sony,1570,3.737669618,0,0,0,0,Platform|Adventure
18122,Alfa Romeo Racing Italiano,PS2,2005,Racing,Black Bean Games,0.01,0.01,0,0,0.01,26,0,Sony,1927,0,0,0,0,0,Racing|Role-playing (RPG)
18123,Moonlighter,PS4,2018,Role-Playing,Merge Games,0.01,0,0,0,0.01,11,0,Sony,1570,2.48490665,0,81.92857143,76.30137188,148,Role-playing (RPG)|Simulator|Hack and slash/Beat 'em up|Adventure|Indie
18124,Candle: The Power of the Flame,NS,2018,Platform,Merge Games,0.01,0,0,0,0.01,30,1,Other,1570,2.397895273,0,0,0,0,
18125,Brawlout,NS,2018,Fighting,Merge Games,0.01,0,0,0,0.01,8,0,Other,1570,2.302585093,0,60,58.05537781,10,Fighting|Indie|Arcade
18126,Defender,GBA,2002,Shooter,Midway Games,0,0,0,0,0.01,8,0,Nintendo,1831,4.430816799,0,0,0,0,Shooter
18127,Gravity Games Bike: Street Vert Dirt,XB,2002,Sports,Midway Games,0.01,0,0,0,0.01,36,1,Microsoft,1831,4.442651256,0,0,0,0,Racing|Sport
18128,Moto Racer 4,NS,2018,Racing,Maximum Games,0.01,0,0,0,0.01,12,1,Other,1570,3.931825633,0,67.5,58.75,5,Racing|Sport|Arcade
18129,Mortal Kombat: Deadly Alliance,GBA,2002,Fighting,Midway Games,0.01,0,0,0,0.01,30,1,Nintendo,1831,4.454347296,0,70,65.5228286,91,Fighting
18130,Winning Eleven: Pro Evolution Soccer 2007,PC,2006,Sports,Konami Digital Entertainment,0,0.01,0,0,0.01,41,1,PC,2257,5.755742214,0,88,88,1,Sport
18131,Stolen,PC,2005,Action,Hip Interactive,0,0.01,0,0,0.01,6,0,PC,1927,3.044522438,0,59,59,2,Fighting
18132,Deadfall Adventures,X360,2013,Shooter,Nordic Games,0,0.01,0,0,0.01,19,0,Microsoft,1893,3.526360525,0,54.66666667,52.3904919,18,Shooter|Puzzle|Adventure
18133,Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0,0,0.01,0,0.01,22,0,Sony,1893,0,0,0,0,0,Visual Novel
18134,The Fruit of Grisaia,PSP,2013,Visual Novel,Prototype,0,0,0.01,0,0.01,20,0,Sony,1893,3.80666249,0,86.5,79.5812569,13,Adventure|Visual Novel
